campaignID;profilID;siteID;insurer;prix;death;authonomyloss;disability;tempincapacity;date_extraction;date_aspiration;flag_parsing;wrong_price;id;status;year;month;week;type
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_249;FURETS_LOAN;bnp;2537;YES;YES;NO;NO;09/03/2017;09/03/2017;;;2409;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_249;FURETS_LOAN;metlife;2967;YES;YES;NO;NO;09/03/2017;09/03/2017;;;2410;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_249;FURETS_LOAN;afiesca;3415;YES;YES;YES;NO;09/03/2017;09/03/2017;;;2411;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_249;FURETS_LOAN;april;4246;YES;YES;NO;NO;09/03/2017;09/03/2017;;;2412;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_249;FURETS_LOAN;afiesca;4381;YES;YES;YES;YES;09/03/2017;09/03/2017;;;2413;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_249;FURETS_LOAN;bnp;4432;YES;YES;YES;YES;09/03/2017;09/03/2017;;;2414;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_249;FURETS_LOAN;metlife;4819;YES;YES;YES;YES;09/03/2017;09/03/2017;;;2415;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_249;FURETS_LOAN;april;5739;YES;YES;YES;YES;09/03/2017;09/03/2017;;;2416;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_249;FURETS_LOAN;april;7633;YES;YES;YES;YES;09/03/2017;09/03/2017;;;2417;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_245;FURETS_LOAN;afiesca;3202;YES;YES;NO;NO;09/03/2017;09/03/2017;;;2418;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_245;FURETS_LOAN;bnp;3862;YES;YES;NO;NO;09/03/2017;09/03/2017;;;2419;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_245;FURETS_LOAN;swisslife;3912;YES;YES;NO;NO;09/03/2017;09/03/2017;;;2420;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_245;FURETS_LOAN;metlife;4016;YES;YES;NO;NO;09/03/2017;09/03/2017;;;2421;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_245;FURETS_LOAN;afiesca;4472;YES;YES;YES;NO;09/03/2017;09/03/2017;;;2422;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_245;FURETS_LOAN;april;5247;YES;YES;NO;NO;09/03/2017;09/03/2017;;;2423;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_245;FURETS_LOAN;afiesca;5444;YES;YES;YES;YES;09/03/2017;09/03/2017;;;2424;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_245;FURETS_LOAN;swisslife;5668;YES;YES;YES;NO;09/03/2017;09/03/2017;;;2425;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_245;FURETS_LOAN;metlife;7171;YES;YES;YES;YES;09/03/2017;09/03/2017;;;2426;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_245;FURETS_LOAN;bnp;7259;YES;YES;YES;YES;09/03/2017;09/03/2017;;;2427;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_245;FURETS_LOAN;swisslife;7953;YES;YES;YES;YES;09/03/2017;09/03/2017;;;2428;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_245;FURETS_LOAN;magnolia;7957;YES;YES;YES;YES;09/03/2017;09/03/2017;;;2429;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_245;FURETS_LOAN;magnolia;8021;YES;YES;YES;YES;09/03/2017;09/03/2017;;;2430;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_245;FURETS_LOAN;magnolia;8257;YES;YES;YES;YES;09/03/2017;09/03/2017;;;2431;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_245;FURETS_LOAN;april;9115;YES;YES;YES;YES;09/03/2017;09/03/2017;;;2432;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_156;FURETS_LOAN;afiesca;2410;YES;YES;NO;NO;09/03/2017;09/03/2017;;;2433;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_156;FURETS_LOAN;metlife;2728;YES;YES;NO;NO;09/03/2017;09/03/2017;;;2434;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_156;FURETS_LOAN;april;2903;YES;YES;NO;NO;09/03/2017;09/03/2017;;;2435;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_156;FURETS_LOAN;afiesca;3149;YES;YES;YES;NO;09/03/2017;09/03/2017;;;2436;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_156;FURETS_LOAN;afiesca;3772;YES;YES;YES;YES;09/03/2017;09/03/2017;;;2437;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_156;FURETS_LOAN;metlife;4547;YES;YES;YES;YES;09/03/2017;09/03/2017;;;2438;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_156;FURETS_LOAN;april;5151;YES;YES;YES;YES;09/03/2017;09/03/2017;;;2439;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_150;FURETS_LOAN;afiesca;1046;YES;YES;NO;NO;09/03/2017;09/03/2017;;;2440;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_150;FURETS_LOAN;bnp;1179;YES;YES;NO;NO;09/03/2017;09/03/2017;;;2441;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_150;FURETS_LOAN;metlife;1202;YES;YES;NO;NO;09/03/2017;09/03/2017;;;2442;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_150;FURETS_LOAN;afiesca;1392;YES;YES;YES;NO;09/03/2017;09/03/2017;;;2443;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_150;FURETS_LOAN;afiesca;1737;YES;YES;YES;YES;09/03/2017;09/03/2017;;;2444;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_150;FURETS_LOAN;bnp;1746;YES;YES;YES;YES;09/03/2017;09/03/2017;;;2445;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_150;FURETS_LOAN;april;1770;YES;YES;NO;NO;09/03/2017;09/03/2017;;;2446;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_150;FURETS_LOAN;metlife;2034;YES;YES;YES;YES;09/03/2017;09/03/2017;;;2447;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_150;FURETS_LOAN;april;3013;YES;YES;YES;YES;09/03/2017;09/03/2017;;;2448;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_261;FURETS_LOAN;afiesca;1649;YES;YES;NO;NO;09/03/2017;09/03/2017;;;2449;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_261;FURETS_LOAN;metlife;1869;YES;YES;NO;NO;09/03/2017;09/03/2017;;;2450;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_261;FURETS_LOAN;swisslife;1954;YES;YES;NO;NO;09/03/2017;09/03/2017;;;2451;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_261;FURETS_LOAN;bnp;2032;YES;YES;NO;NO;09/03/2017;09/03/2017;;;2452;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_261;FURETS_LOAN;afiesca;2303;YES;YES;YES;NO;09/03/2017;09/03/2017;;;2453;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_261;FURETS_LOAN;swisslife;2717;YES;YES;YES;NO;09/03/2017;09/03/2017;;;2454;OK;2017;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_V2_3AQ5KHW68C;FUR2017_261;FURETS_LOAN;april;3036;YES;YES;NO;NO;09/03/2017;09/03/2017;;;2455;OK;2017;3;10;TEST
